자치구,행정동,성별,연령대,총인구수,1인가구수,데이터 사용량,평일 총 이동 횟수 미추정 인구수,평일 총 이동 횟수,휴일 이동 미추정 인구수,휴일 총 이동 횟수 평균,평일 총 이동 거리 미추정 인구수,평일 총 이동 거리 합계,휴일 총 이동 거리 미추정 인구수,휴일 총 이동 거리 합계,지하철 이용 미추정 인구수,지하철이동일수 합계,게임 서비스 사용 미추정 인구수,게임 서비스 사용일수,금융 서비스 사용 미추정 인구수,금융 서비스 사용일수,쇼핑 서비스 사용 미추정 인구수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용 미추정 인구수,동영상/방송 서비스 사용일수,유튜브 사용 미추정 인구수,유튜브 사용일수,넷플릭스 사용 미추정 인구수,넷플릭스 사용일수,배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수
종로구,숭인1동,2,60,543,209,2.7,155,42.800000000000004,239,21.8,242,808.4000000000001,260,539.3,246,22.6,94,95.39999999999999,291,59.9,287,93.9,338,30.0,82,-1.2,512,-2.0,523,22.700000000000003,539,8.4,543,0.0
종로구,숭인2동,1,20,866,495,34.6,56,47.6,97,22.200000000000003,72,1191.3,117,739.0,97,23.799999999999997,14,136.8,51,197.4,35,205.5,56,62.6,9,0.6,170,-0.1,129,32.1,726,7.5,844,3.4
종로구,숭인2동,1,30,940,446,31.099999999999998,96,56.7,118,23.4,123,1256.9,132,745.7,137,27.7,35,126.10000000000001,89,236.0,72,272.0,89,66.0,27,0.30000000000000004,285,-0.30000000000000004,217,31.1,775,9.0,925,3.4
종로구,숭인2동,1,40,821,243,18.7,100,54.8,142,20.6,146,1373.0,179,761.3,159,25.700000000000003,57,119.4,124,202.5,85,232.10000000000002,163,49.3,38,0.0,399,-0.7,409,22.1,731,9.2,809,3.4
종로구,숭인2동,1,50,1255,277,12.8,191,75.7,231,31.2,288,2043.4,321,1068.0,314,34.9,58,146.9,233,166.1,224,188.2,314,57.1,41,-0.2,989,-1.7,1082,27.3,1227,9.9,1248,3.4
종로구,숭인2동,1,60,639,250,4.5,142,52.7,216,25.4,204,1324.6,257,720.0,205,29.299999999999997,74,103.1,285,77.2,284,88.9,305,40.2,66,-0.9,609,-1.9,617,21.8,637,3.3,638,0.0
종로구,숭인2동,2,20,946,574,26.0,45,53.7,43,22.9,56,1200.8000000000002,49,808.6,47,25.8,12,81.0,17,172.2,15,253.79999999999998,33,50.8,8,0.30000000000000004,148,-0.1,91,30.6,867,5.0,885,3.4
종로구,숭인2동,2,30,804,371,21.6,58,50.6,76,20.5,88,932.5999999999999,108,673.5,89,23.700000000000003,19,85.9,49,196.60000000000002,33,314.5,66,57.0,19,0.1,223,-0.30000000000000004,157,30.4,707,6.6,781,3.4
종로구,숭인2동,2,40,711,211,13.4,96,44.8,102,17.7,169,744.3,163,568.7,151,19.5,25,90.19999999999999,59,173.10000000000002,41,281.9,102,46.6,14,-0.1,388,-0.7,338,26.6,652,8.6,699,3.4
종로구,숭인2동,2,50,1134,245,7.8,180,59.8,211,26.2,320,999.8,296,799.8,315,27.0,56,123.9,207,150.4,159,207.8,347,43.2,40,-0.4,907,-1.7,956,25.0,1127,9.4,1127,5.1
종로구,숭인2동,2,60,719,285,2.6,203,41.7,309,19.8,285,840.1,368,558.9,301,24.2,119,92.80000000000001,400,76.4,392,96.30000000000001,439,24.4,114,-1.1,678,-2.0,700,17.900000000000002,715,1.7,716,0.0
종로구,이화동,1,20,1111,454,30.4,71,34.5,91,21.5,82,1151.2,71,808.1,72,19.0,11,133.8,79,184.5,50,195.8,60,65.2,8,0.5,209,-0.2,152,30.1,954,6.6,1089,1.7
종로구,이화동,1,30,878,423,28.4,133,45.7,140,21.200000000000003,139,1184.8,169,773.9,168,22.299999999999997,54,122.1,109,212.39999999999998,84,244.3,122,66.9,35,0.2,282,-0.4,249,34.0,708,7.4,863,3.4
종로구,이화동,1,40,649,152,17.1,100,51.5,143,20.4,119,1439.6,154,718.0,153,24.2,51,116.7,126,193.1,110,237.8,151,53.5,37,-0.1,343,-0.7,346,22.0,565,9.0,649,0.0
종로구,이화동,1,50,845,167,15.4,116,68.9,183,32.8,155,1896.0,219,1115.3,248,31.9,69,130.4,176,176.8,173,206.3,233,64.3,52,-0.30000000000000004,589,-1.5,676,18.7,809,9.3,840,0.0
종로구,이화동,1,60,442,168,4.1,88,51.0,140,22.7,119,1396.3,172,721.3,142,28.4,46,93.5,183,76.6,177,81.7,212,34.6,35,-0.8,411,-1.9,427,22.9,441,3.3,442,0.0
종로구,이화동,2,20,1434,630,22.3,109,36.3,113,21.0,118,1125.5,146,844.4000000000001,139,19.3,26,80.8,51,152.5,45,222.60000000000002,61,50.2,23,0.30000000000000004,259,-0.1,191,30.400000000000002,1347,5.199999999999999,1382,3.4
종로구,이화동,2,30,787,369,20.1,72,39.099999999999994,102,19.299999999999997,92,986.0,120,719.4,99,19.299999999999997,49,82.19999999999999,69,200.3,53,301.6,90,60.400000000000006,21,0.1,216,-0.30000000000000004,150,29.9,702,6.9,770,3.4
종로구,이화동,2,40,685,156,12.2,74,39.5,136,15.4,94,982.5,140,580.3,161,17.5,33,81.1,83,169.60000000000002,54,278.8,113,45.1,18,-0.1,278,-0.5,292,22.0,633,8.1,671,3.4
종로구,이화동,2,50,887,179,8.3,145,59.4,187,26.099999999999998,204,1328.8,243,835.4,242,25.2,44,114.4,134,153.3,130,234.2,249,47.6,27,-0.4,672,-1.7,705,20.3,862,7.5,879,3.4
종로구,이화동,2,60,625,261,3.6999999999999997,179,38.4,255,17.7,227,919.2,322,542.1,250,18.5,107,87.6,338,57.400000000000006,294,86.3,368,31.0,96,-1.1,590,-2.0,604,18.4,622,3.4,625,0.0
종로구,종로1·2·3·4가동,1,20,575,363,38.1,84,33.9,81,19.700000000000003,93,961.6,94,705.0,95,18.0,18,140.39999999999998,57,201.4,48,207.8,41,66.1,14,0.5,168,-0.30000000000000004,120,34.5,475,6.9,565,1.7
종로구,종로1·2·3·4가동,1,30,638,340,25.6,165,40.1,178,22.4,169,1283.0,186,892.7,186,21.299999999999997,73,119.8,133,237.8,117,250.29999999999998,151,67.1,47,0.0,248,-0.6,211,31.9,537,8.899999999999999,630,3.4
종로구,종로1·2·3·4가동,1,40,691,346,15.6,183,43.0,235,22.5,210,1664.3000000000002,245,990.9000000000001,219,21.8,91,104.5,219,216.60000000000002,190,234.6,240,56.5,72,-0.30000000000000004,397,-0.7,423,25.0,628,9.1,687,3.4
종로구,종로1·2·3·4가동,1,50,1216,512,11.7,323,63.0,374,32.0,349,2052.1,389,1190.4,391,35.2,166,125.1,398,189.2,347,215.7,444,61.7,126,-0.7,926,-1.6,1030,26.8,1189,12.8,1209,5.1
종로구,종로1·2·3·4가동,1,60,685,296,6.5,197,49.5,247,26.7,247,1335.9,282,765.9,245,34.3,110,107.4,334,80.0,294,94.80000000000001,337,41.5,101,-1.1,641,-1.9,669,20.099999999999998,678,8.3,679,1.7
종로구,종로1·2·3·4가동,2,20,632,434,22.6,57,38.7,49,20.200000000000003,73,1099.6,62,793.4000000000001,80,19.2,17,81.1,24,162.3,24,243.60000000000002,48,51.9,15,0.30000000000000004,156,-0.2,80,31.9,588,5.2,608,3.4
종로구,종로1·2·3·4가동,2,30,447,227,17.7,70,42.599999999999994,85,21.4,93,1028.8,85,771.8,85,20.1,27,79.5,75,216.6,55,303.5,74,53.900000000000006,26,-0.1,160,-0.5,128,30.6,411,7.3,435,3.4
종로구,종로1·2·3·4가동,2,40,418,200,10.2,101,35.9,127,18.3,123,932.7,139,706.6,126,18.2,63,74.30000000000001,124,155.8,99,238.60000000000002,132,47.8,50,-0.5,249,-0.9,228,25.8,390,7.800000000000001,412,3.4
종로구,종로1·2·3·4가동,2,50,874,355,7.8,294,60.4,343,29.8,320,1542.8999999999999,371,1045.3,344,29.4,172,112.5,310,144.4,280,196.3,376,45.1,151,-1.1,685,-1.7,759,21.7,853,11.8,869,5.1
종로구,종로1·2·3·4가동,2,60,634,284,5.3,187,43.0,261,20.3,255,1177.2,299,693.5,299,26.0,103,97.3,336,84.10000000000001,309,108.0,366,36.4,96,-1.1,583,-1.9,612,33.6,630,7.5,634,0.0
종로구,종로5·6가동,1,20,618,410,29.9,54,46.8,59,21.5,66,1146.6999999999998,87,687.5999999999999,85,21.1,16,121.1,35,181.8,29,199.8,36,60.400000000000006,8,0.5,138,-0.2,77,30.1,515,7.5,600,3.4
종로구,종로5·6가동,1,30,438,236,33.8,78,53.1,81,25.1,92,1282.5,96,850.4000000000001,97,26.6,31,115.8,76,244.7,67,278.4,87,70.5,16,0.1,173,-0.5,141,34.0,366,9.0,429,3.4
종로구,종로5·6가동,1,40,459,162,18.9,100,48.4,107,23.0,133,1490.8000000000002,125,772.4,131,23.4,41,112.5,100,204.6,89,243.9,107,53.599999999999994,37,-0.1,236,-0.7,244,24.9,423,7.0,450,3.4
종로구,종로5·6가동,1,50,743,211,12.0,182,62.8,168,30.6,220,1425.5,222,951.1,241,31.3,59,143.4,205,162.1,193,186.6,210,51.8,38,-0.4,586,-1.6,629,24.1,727,7.8,739,1.7
종로구,종로5·6가동,1,60,405,159,7.6,126,55.599999999999994,129,27.6,171,1179.8,166,796.0999999999999,155,33.8,65,110.4,187,90.19999999999999,194,82.30000000000001,193,43.9,52,-1.0,381,-1.9,388,28.8,403,6.7,405,0.0
종로구,종로5·6가동,2,20,470,333,22.4,33,45.3,38,21.1,38,1112.5,49,803.2,44,20.4,8,73.3,17,161.0,10,240.3,26,49.9,5,0.30000000000000004,78,-0.1,42,31.5,443,7.7,444,3.4
종로구,종로5·6가동,2,30,300,159,16.7,34,47.3,39,22.0,43,1084.5,55,774.2,53,22.799999999999997,18,83.0,41,205.3,29,275.79999999999995,51,51.0,5,0.0,102,-0.4,84,27.7,271,8.8,295,1.7
종로구,종로5·6가동,2,40,410,150,17.700000000000003,105,40.2,100,17.3,140,849.2,167,687.0,151,18.9,35,88.19999999999999,70,183.60000000000002,59,300.8,104,58.1,31,-0.30000000000000004,227,-0.7,205,23.4,376,8.8,395,3.4
종로구,종로5·6가동,2,50,674,185,7.8,168,57.1,162,25.9,235,1150.6,203,742.5,237,23.700000000000003,37,119.4,155,157.7,109,230.1,181,44.1,28,-0.4,533,-1.6,531,20.599999999999998,653,13.2,674,0.0
종로구,종로5·6가동,2,60,523,219,3.8,158,36.5,205,19.1,258,820.6,274,526.2,261,21.1,102,96.3,282,75.8,313,126.6,324,26.7,75,-1.3,496,-2.0,510,9.6,520,0.0,518,1.7
종로구,창신1동,1,20,519,102,27.799999999999997,60,47.099999999999994,75,19.4,75,1055.7,134,659.8,113,23.700000000000003,22,140.9,36,186.3,29,192.2,67,56.300000000000004,8,0.4,164,-0.5,129,28.2,461,7.0,483,3.4
종로구,창신1동,1,30,547,180,24.7,71,61.900000000000006,94,25.3,94,1281.2,105,732.3,107,30.7,49,115.4,100,236.39999999999998,71,248.3,89,62.699999999999996,38,0.2,195,-0.5,184,26.6,475,7.3,533,1.7
종로구,창신1동,1,40,613,153,18.1,109,53.7,140,22.1,139,932.3,159,504.3,170,26.5,73,123.3,145,173.5,105,210.60000000000002,139,53.0,43,0.0,286,-0.7,356,23.5,579,3.9000000000000004,613,0.0
종로구,창신1동,1,50,1006,231,12.8,196,61.5,230,29.5,316,1411.8,327,991.5999999999999,321,33.5,58,138.60000000000002,211,151.9,202,170.7,248,54.2,53,-0.1,834,-1.7,870,19.6,990,10.8,1006,0.0
종로구,창신1동,1,60,419,182,5.1,102,52.6,135,27.6,149,1221.3,161,740.4,141,31.4,43,109.7,207,78.6,169,97.9,202,42.1,34,-0.8,400,-2.0,403,33.3,419,0.0,419,0.0
종로구,창신1동,2,20,473,100,18.5,39,52.0,53,20.6,61,1000.4,69,697.5,69,25.799999999999997,0,71.3,8,144.5,8,211.6,16,46.5,0,0.2,100,-0.30000000000000004,54,21.1,434,5.6,435,3.4
종로구,창신1동,2,30,404,132,16.5,50,56.6,48,21.299999999999997,73,959.6,65,568.5,75,24.8,22,81.6,35,192.5,28,296.6,35,53.3,22,0.0,141,-0.5,103,28.1,374,6.7,381,3.4
종로구,창신1동,2,40,557,134,11.2,103,44.3,125,22.0,158,676.3,167,589.1,159,20.9,45,94.1,89,179.1,89,281.1,106,45.2,52,-0.2,304,-0.7,275,20.0,505,7.199999999999999,557,0.0
종로구,창신1동,2,50,919,175,5.5,253,59.9,188,23.9,297,1093.6,215,793.7,303,27.799999999999997,72,116.3,159,138.60000000000002,164,187.0,337,39.9,54,-0.5,754,-1.7999999999999998,780,20.2,906,5.0,919,0.0
종로구,창신1동,2,60,515,218,1.9000000000000001,163,41.6,224,18.0,209,760.5,274,504.20000000000005,224,23.9,102,90.7,273,75.4,302,85.7,325,20.0,98,-1.4,507,-2.0999999999999996,503,4.4,515,0.0,515,0.0
종로구,창신2동,1,20,966,112,33.7,77,46.4,133,21.4,152,993.9,212,619.7,139,24.0,16,133.6,40,174.3,26,197.1,66,68.0,10,0.5,234,-0.30000000000000004,206,29.1,868,6.6,966,0.0
종로구,창신2동,1,30,880,182,31.3,97,54.400000000000006,123,20.6,153,1378.9,160,670.0,158,26.1,37,135.9,107,212.4,96,252.0,114,60.8,15,0.30000000000000004,312,-0.4,257,27.9,772,8.6,869,3.4
종로구,창신2동,1,40,1073,185,21.1,206,51.5,219,20.700000000000003,305,1353.4,297,693.7,324,26.2,70,125.4,147,187.10000000000002,125,244.5,191,53.7,48,0.1,662,-0.9,618,22.2,988,8.899999999999999,1068,1.7
종로구,창신2동,1,50,1483,290,12.9,347,65.4,344,27.5,467,1699.3000000000002,455,982.9000000000001,494,29.799999999999997,84,136.39999999999998,317,138.1,304,170.1,436,54.9,75,-0.30000000000000004,1206,-1.7,1288,20.6,1473,6.7,1476,3.4
종로구,창신2동,1,60,632,196,3.7,155,50.9,221,24.0,227,1121.5,285,604.5,236,27.1,87,98.5,309,67.6,308,69.6,318,35.5,83,-1.1,601,-2.0,612,10.5,632,0.0,632,0.0
종로구,창신2동,2,20,850,112,22.0,63,49.0,95,20.4,102,940.0,156,619.0999999999999,87,25.3,11,85.80000000000001,32,157.0,24,224.9,56,45.7,4,0.2,238,-0.30000000000000004,101,26.3,781,7.1000000000000005,832,1.7
종로구,창신2동,2,30,636,136,21.4,67,47.4,75,18.9,109,868.7,112,557.5999999999999,98,23.6,34,92.7,59,204.5,51,305.0,56,54.7,13,0.1,205,-0.4,168,31.0,579,7.199999999999999,589,3.4
종로구,창신2동,2,40,1037,175,12.7,160,43.4,165,17.2,292,790.6,253,522.4,297,20.6,36,89.8,103,156.6,74,253.2,173,50.900000000000006,24,-0.1,588,-0.8,494,23.799999999999997,954,6.5,1013,3.4
종로구,창신2동,2,50,1580,271,5.9,385,51.3,309,22.5,536,901.7,479,770.5,552,23.4,63,117.0,279,130.3,232,205.4,489,39.4,60,-0.5,1319,-1.7,1366,19.2,1560,12.0,1575,3.4
종로구,창신2동,2,60,816,284,2.4,228,41.400000000000006,350,18.8,368,745.2,411,501.2,366,24.2,152,97.4,463,48.6,456,79.5,471,27.3,146,-1.2999999999999998,784,-1.9,796,12.5,814,0.0,812,1.7
종로구,창신3동,1,20,589,84,33.900000000000006,50,53.099999999999994,65,22.5,60,1080.7,113,549.3,93,25.5,0,145.4,10,169.2,7,188.0,14,58.5,0,0.6,97,-0.2,85,23.9,522,7.3,582,1.7
종로구,창신3동,1,30,535,104,29.7,45,66.1,61,25.7,64,1474.6,79,779.5,64,29.5,27,139.10000000000002,45,251.7,44,279.7,56,65.9,14,0.4,146,-0.4,124,29.0,455,7.5,519,3.4
종로구,창신3동,1,40,655,93,18.3,62,62.7,81,24.6,87,1643.8000000000002,94,746.5,96,28.200000000000003,26,133.8,75,211.60000000000002,52,267.5,87,56.3,16,0.2,320,-0.7,275,20.200000000000003,583,8.4,648,1.7
종로구,창신3동,1,50,897,111,12.6,108,82.4,123,33.5,165,2118.7,172,1125.4,186,34.0,35,124.6,165,173.5,159,178.10000000000002,210,57.0,26,-0.2,685,-1.6,772,20.6,886,4.2,886,5.1
종로구,창신3동,1,60,401,93,3.0,48,61.9,99,27.7,86,1391.9,127,789.2,105,32.6,47,92.6,184,61.2,194,79.9,202,27.6,47,-1.1,373,-1.9,395,4.2,401,0.0,399,1.7
종로구,창신3동,2,20,554,84,17.4,40,53.0,40,22.4,41,1068.6,68,637.0999999999999,47,25.6,19,81.7,25,145.39999999999998,18,219.8,32,46.3,5,0.2,88,-0.2,125,24.9,522,4.0,532,3.4
종로구,창신3동,2,30,560,99,17.4,46,53.8,57,21.5,68,1004.9000000000001,60,616.4,68,23.200000000000003,14,85.9,23,187.9,10,305.79999999999995,47,53.6,3,0.1,208,-0.4,114,26.799999999999997,477,7.5,524,3.4
종로구,창신3동,2,40,670,94,10.8,72,46.5,95,18.1,141,934.2,122,578.2,144,19.5,46,86.19999999999999,72,170.9,50,290.9,128,47.3,30,-0.2,345,-0.7,272,21.2,617,5.8,656,3.4
종로구,창신3동,2,50,917,108,6.3,113,69.4,127,28.8,185,1128.5,211,869.2,232,28.1,23,108.1,127,135.1,88,202.9,240,39.9,17,-0.4,699,-1.6,745,18.9,893,6.8999999999999995,908,1.7
종로구,창신3동,2,60,540,150,2.5,123,48.1,220,23.0,194,808.3,260,510.9,217,23.6,93,94.2,298,61.5,286,95.2,354,29.6,99,-1.2999999999999998,513,-2.0,535,17.5,540,0.0,538,1.7
종로구,청운효자동,1,20,857,153,38.5,144,41.7,205,20.2,166,975.6,234,596.4000000000001,233,18.200000000000003,7,150.0,17,192.1,21,210.9,40,66.1,7,0.6,140,0.0,179,24.700000000000003,760,7.3999999999999995,842,3.4
종로구,청운효자동,1,30,945,218,28.0,98,63.0,138,25.200000000000003,98,1409.1999999999998,116,884.7,136,24.9,73,128.8,109,257.0,78,277.79999999999995,134,68.80000000000001,25,0.30000000000000004,315,-0.30000000000000004,254,29.3,771,8.7,936,1.7
종로구,청운효자동,1,40,1120,123,18.4,39,64.8,79,24.4,66,1784.7,82,845.5,93,25.7,47,117.2,113,221.7,103,258.0,149,57.9,36,0.2,413,-0.5,562,17.7,971,7.9,1112,1.7
종로구,청운효자동,1,50,1222,115,12.9,116,98.0,161,38.4,153,2674.2,172,1314.8,216,38.8,92,125.9,195,203.1,163,213.8,235,69.2,66,-0.2,789,-1.4,1003,24.9,1164,13.0,1209,1.7
종로구,청운효자동,1,60,784,153,5.0,100,70.3,214,29.6,149,1786.0,259,875.0,233,28.7,81,99.9,313,101.0,291,92.4,333,36.5,62,-0.7,719,-1.7999999999999998,753,27.7,775,3.4,784,0.0
종로구,청운효자동,2,20,822,138,20.6,40,52.6,75,22.0,75,1052.0,92,578.4,88,23.4,40,78.9,57,146.9,49,211.3,71,47.1,31,0.2,149,-0.1,180,24.6,800,5.0,796,3.4
종로구,청운효자동,2,30,1163,247,17.799999999999997,96,52.0,117,20.6,101,949.2,137,632.5,142,19.6,61,69.1,101,168.4,71,260.4,101,47.400000000000006,35,0.0,368,-0.5,298,23.700000000000003,1102,7.5,1133,3.4
종로구,청운효자동,2,40,1390,155,11.5,105,51.8,137,20.200000000000003,140,933.9,188,587.3,222,18.9,44,80.2,113,176.9,87,268.2,144,45.4,19,0.0,631,-0.6,610,19.5,1242,6.7,1367,3.4
종로구,청운효자동,2,50,1355,136,8.7,105,74.3,200,29.200000000000003,146,1410.0,278,950.6999999999999,258,26.1,84,99.6,177,163.8,153,234.7,332,45.900000000000006,51,-0.4,964,-1.5,1029,19.8,1315,5.5,1349,3.4
종로구,청운효자동,2,60,1125,267,4.5,239,50.7,373,22.8,328,1080.1,468,608.2,465,21.4,138,90.7,531,73.0,499,115.4,609,32.9,119,-1.0,1029,-2.0,1072,16.9,1125,0.0,1119,3.4
종로구,평창동,1,20,1279,136,39.0,64,52.4,114,25.1,68,1212.5,117,687.0,188,21.0,25,137.4,74,177.9,64,203.6,102,63.5,11,0.5,266,0.0,295,25.4,1133,7.300000000000001,1257,3.4
종로구,평창동,1,30,1057,129,26.200000000000003,66,73.2,96,31.9,71,1745.8,97,918.5999999999999,95,28.4,39,111.7,104,242.39999999999998,83,272.9,139,65.1,18,0.30000000000000004,311,-0.30000000000000004,263,24.1,863,7.5,1039,3.4
종로구,평창동,1,40,1408,107,16.2,118,73.1,139,27.5,131,2072.2,156,892.8,190,27.200000000000003,102,105.7,210,195.3,152,236.8,230,51.4,68,0.0,537,-0.5,780,18.5,1236,7.8,1401,1.7
종로구,평창동,1,50,2147,154,12.4,132,111.69999999999999,203,42.1,142,3010.6,220,1353.4,258,40.2,129,123.4,294,197.0,256,216.1,406,58.0,96,-0.2,1298,-1.3,1724,18.9,2060,11.8,2142,1.7
종로구,평창동,1,60,1206,183,5.5,105,84.9,253,34.0,139,2063.4,298,844.9000000000001,318,30.5,108,97.6,411,89.0,394,95.7,484,37.9,78,-0.5,1051,-1.7999999999999998,1169,16.3,1205,0.0,1205,0.0
종로구,평창동,2,20,1163,130,21.7,50,56.2,75,25.6,54,1187.9,72,730.5999999999999,90,20.5,19,80.9,26,144.10000000000002,22,224.6,84,54.1,13,0.30000000000000004,231,-0.1,256,22.799999999999997,1110,5.4,1131,3.4
종로구,평창동,2,30,1190,132,15.9,71,56.8,124,25.3,90,1239.3,127,769.0,141,22.0,45,71.80000000000001,76,170.0,53,278.3,100,50.5,26,0.0,339,-0.4,294,21.700000000000003,1056,5.6,1160,3.4
종로구,평창동,2,40,1762,130,10.899999999999999,98,55.6,145,23.299999999999997,107,1165.1,183,695.4,212,18.2,64,73.8,124,148.6,87,268.6,201,43.8,23,0.0,798,-0.7,792,16.9,1575,7.9,1731,3.4
종로구,평창동,2,50,2362,184,7.0,111,82.0,208,33.2,146,1660.3,300,935.9,394,24.7,85,95.89999999999999,262,150.7,148,242.9,501,42.900000000000006,48,-0.30000000000000004,1589,-1.5,1829,15.8,2304,10.2,2330,5.1
종로구,평창동,2,60,1795,344,3.2,246,57.3,583,26.5,373,1152.8,734,634.1,764,18.9,203,81.7,827,63.900000000000006,707,101.5,928,29.6,163,-0.7000000000000001,1608,-1.7999999999999998,1712,19.8,1786,5.0,1789,0.0
종로구,혜화동,1,20,3629,2313,30.6,306,32.5,330,17.7,324,976.8,350,654.8,410,15.9,31,125.6,76,163.0,58,170.9,147,60.5,12,0.6,874,-0.2,577,27.799999999999997,3049,6.699999999999999,3595,3.4
종로구,혜화동,1,30,1739,599,28.9,183,52.599999999999994,230,21.9,195,1262.2,250,770.5999999999999,258,23.2,40,122.9,139,232.1,103,247.5,190,63.5,32,0.30000000000000004,493,-0.4,409,29.9,1369,7.5,1711,1.7
종로구,혜화동,1,40,1394,225,19.0,195,63.1,221,22.700000000000003,200,1651.1,234,734.6,280,26.4,101,116.9,226,205.3,178,257.0,272,59.1,75,0.0,755,-0.7,714,21.799999999999997,1243,9.0,1381,3.4
종로구,혜화동,1,50,1576,176,14.1,193,86.7,270,34.9,252,2197.3,310,1112.9,335,35.0,141,127.1,276,190.6,263,221.7,364,60.599999999999994,100,-0.30000000000000004,1116,-1.5,1283,22.6,1497,14.2,1569,3.4
종로구,혜화동,1,60,966,190,5.4,172,58.4,285,24.3,262,1359.7,358,702.7,355,26.8,154,97.0,440,79.39999999999999,429,102.89999999999999,487,41.3,144,-0.9,897,-1.9,948,40.9,960,4.4,964,1.7
종로구,혜화동,2,20,3497,2359,19.1,172,38.1,167,18.9,199,1047.5,307,724.8,250,17.8,31,76.4,61,142.9,47,198.0,173,43.6,17,0.2,684,-0.2,413,26.1,3244,6.0,3356,3.4
종로구,혜화동,2,30,1460,467,18.3,142,47.3,165,20.1,194,1009.4,203,662.8,229,19.5,56,82.19999999999999,95,205.89999999999998,69,298.79999999999995,115,55.0,21,0.1,453,-0.4,298,27.3,1289,8.5,1384,3.4
종로구,혜화동,2,40,1425,231,11.7,150,44.3,219,17.2,241,837.5,268,551.9,338,17.9,89,79.69999999999999,153,170.9,113,276.4,228,47.2,58,-0.1,747,-0.7,651,24.4,1300,8.0,1388,3.4
종로구,혜화동,2,50,1766,194,8.3,150,67.8,250,27.4,261,1227.6,355,858.1,424,24.400000000000002,67,106.2,236,160.7,177,238.1,473,44.1,47,-0.4,1255,-1.5,1360,26.9,1702,11.5,1728,3.4
종로구,혜화동,2,60,1418,331,3.1999999999999997,312,39.9,569,18.5,502,730.5,687,518.6,658,17.5,257,80.7,787,58.9,731,72.7,905,24.6,207,-1.2,1330,-2.0,1366,30.0,1414,10.0,1418,0.0
중구,광희동,1,20,485,258,39.8,45,45.7,48,22.2,43,1147.9,54,794.7,53,23.8,12,142.7,23,189.2,25,218.8,32,70.1,9,0.6,101,0.0,61,30.8,409,6.9,473,3.4
중구,광희동,1,30,482,239,31.6,76,54.099999999999994,81,24.5,80,1217.2,91,872.2,85,28.200000000000003,43,131.3,72,255.5,69,291.4,81,72.7,31,0.1,150,-0.4,128,36.0,395,8.2,466,3.4
중구,광희동,1,40,443,176,17.6,120,60.599999999999994,129,26.6,127,1640.3,131,913.7,125,29.6,57,115.80000000000001,116,215.0,99,239.7,137,58.2,54,-0.2,271,-0.8,230,26.0,400,7.8,437,3.4
중구,광희동,1,50,795,212,12.5,198,76.9,181,34.0,235,1841.0,213,1167.3,213,40.6,73,134.8,216,158.6,201,192.2,256,53.4,68,-0.5,650,-1.7,670,29.2,772,6.0,788,5.1
중구,광희동,1,60,400,146,5.0,75,61.0,121,30.3,106,1263.7,138,743.7,123,41.4,46,98.2,184,83.2,166,106.0,189,41.8,45,-0.8,373,-2.0,393,6.7,399,1.7,400,0.0
중구,광희동,2,20,488,480,25.8,18,47.7,16,22.3,15,1090.4,22,827.3,20,24.9,7,82.7,16,179.5,7,257.0,21,54.8,4,0.30000000000000004,97,-0.1,46,33.3,454,6.4,460,3.4
중구,광희동,2,30,390,230,18.3,54,53.0,52,21.9,62,1062.4,79,762.1,69,26.5,35,82.9,62,197.9,42,283.6,66,58.5,25,-0.2,127,-0.30000000000000004,110,31.0,363,6.1,377,3.4
중구,광희동,2,40,324,120,10.0,80,50.4,87,20.200000000000003,97,995.9000000000001,101,625.1,100,24.0,54,69.69999999999999,102,153.2,61,224.4,114,38.5,40,-0.6000000000000001,189,-0.9,178,18.2,298,6.199999999999999,316,1.7
중구,광희동,2,50,839,220,8.7,179,65.5,176,30.7,212,1264.3,196,982.9000000000001,209,32.3,111,118.30000000000001,208,145.3,185,232.7,309,42.5,83,-0.7,663,-1.6,707,21.3,831,10.1,831,3.4
중구,광희동,2,60,453,185,3.8,109,46.8,152,19.8,156,962.5999999999999,199,531.7,172,27.8,71,100.5,222,70.8,235,126.4,262,35.5,66,-1.1,420,-1.9,442,37.900000000000006,450,5.0,453,0.0
중구,다산동,1,20,1252,356,38.7,103,50.8,153,24.1,124,1188.5,159,713.9,130,27.5,31,146.8,60,201.5,43,208.4,95,66.4,17,0.6,286,-0.2,221,29.799999999999997,1045,6.5,1239,3.4
중구,다산동,1,30,1359,356,31.3,134,62.7,179,24.6,156,1572.0,197,819.3,172,32.1,66,130.9,126,252.0,115,282.4,159,70.4,35,0.30000000000000004,367,-0.30000000000000004,286,30.700000000000003,1108,7.6,1344,3.4
중구,다산동,1,40,1249,162,18.299999999999997,171,61.3,232,22.8,178,1568.6,254,768.5,223,29.6,99,121.1,202,201.60000000000002,178,251.39999999999998,259,56.599999999999994,74,-0.1,677,-0.7,668,23.5,1111,9.1,1233,3.4
중구,다산동,1,50,1498,174,13.5,203,84.3,243,32.9,279,2264.2,264,1084.8,318,40.0,59,136.7,268,176.6,250,208.7,369,57.8,54,-0.1,1129,-1.6,1278,18.799999999999997,1470,11.9,1485,5.1
